GeneID,symbol,description,baseMean,log2FoldChange,lfcSE,pvalue,padj
AT5G05850,PIRL1,"Encodes PIRL1, a member of the Plant Intracellular Ras-group-related LRRs (Leucine rich repeat proteins). PIRLs are a distinct, plant-specific class of intracellular LRRs that likely mediate protein interactions, possibly in the context of signal transduction. PIRL1 (AT5G05850) and PIRL9 (AT3G11330) are genetically redundant and are required for differentiation of microspores into pollen.",1251.4792927014091,2.7389098852063434,0.3250168789866807,2.8872314776670257e-18,1.17351633609451e-16
AT1G34420,NA,NA,258.6068454281611,3.024011939061834,0.3597121174235702,3.088260122637263e-18,1.2528336017510178e-16
AT2G47550,NA,NA,1579.483365807917,3.8310721049574634,0.4587486262010763,3.1788349943824e-18,1.2871260020980296e-16
AT5G46295,NA,NA,155.878534079084,7.752776315688918,0.8816254398107463,3.2105076687798654e-18,1.2974837254207511e-16
AT5G18400,AtDRE2,NA,2855.4947552133945,4.1549550132523665,0.49862774349374545,3.490288322391427e-18,1.407881831255542e-16
AT1G15530,LecRK-S.1,NA,4408.068261124043,3.224778728623969,0.38573493396340813,3.868715501389455e-18,1.5575785018637542e-16
AT1G09932,NA,NA,1298.5073008886525,4.300096755844654,0.5180283273732762,4.114446249941883e-18,1.6533863439860796e-16
AT3G52450,AtPUB22,Encodes a cytoplasmically localized U-box domain E3 ubiquitin ligase protein that is involved in the response to water stress and acts as a negative regulator of PAMP-triggered immunity.,9858.640027942822,4.949593486723441,0.5987590439538776,5.3545721986791085e-18,2.147677564735737e-16
AT5G41550,NA,NA,121.86897169658666,3.186019539139761,0.3814992641995857,5.863724775685358e-18,2.3474738773035103e-16
AT1G50750,NA,NA,203.31472013247424,6.383544672992103,0.7658390383341342,6.0315145699104016e-18,2.4101162722317396e-16
AT2G45760,BAL,encodes a protein that is similar to BONZAI1-binding protein BAP1.,71.33297636456905,5.041193012978931,0.5955934530446214,6.129381606343791e-18,2.444636132058241e-16
AT2G18670,ATL56,NA,2908.7470684078307,2.999957098554607,0.3613386761170786,7.026178441763183e-18,2.7970756720125656e-16
AT4G28350,LecRK-VII.2,NA,4585.596986776998,4.464255240782402,0.5424082819716267,7.469063077971879e-18,2.967837787959796e-16
AT3G57550,AGK2,guanylate kinase,9964.460731235602,3.1928308820651954,0.3859432228901765,1.0641980605963087e-17,4.2207244496424924e-16
AT1G72900,NA,NA,339.5056775321339,2.646745395860819,0.3195607575313416,1.0675673041213727e-17,4.226217182746654e-16
AT3G63060,EDL3,NA,71.57551416439681,4.963013831044732,0.5923225392016929,1.119473869670146e-17,4.4234794946632244e-16
AT1G21326,NA,NA,1280.4713244732911,4.269686122376859,0.522254599160108,1.2856608844699075e-17,5.070741762488906e-16
AT3G45640,ATMAPK3,"Encodes a mitogen-activated kinase whose mRNA levels increase in response to touch, cold, salinity stress and chitin oligomers.Also functions in ovule development. Heterozygous MPK3 mutants in a homozygous MPK6 background are female sterile due to defects in integument development. MPK3 can be dephosphorylated by MKP2 in vitro.",16406.277821490803,3.640120988441083,0.4426877954346304,1.5770371111661244e-17,6.208454046879135e-16
AT3G13430,BTL07,NA,1189.6960105597195,2.3037885668978646,0.2791337039982694,1.6829063194307667e-17,6.6130145371285e-16
AT4G02410,AtLPK1,NA,860.2203101616966,2.815748530969273,0.34313594890296784,1.7647231683175242e-17,6.921744758531609e-16
AT3G60200,NA,NA,1087.3940838906788,2.5257390633524572,0.30713087443852866,1.8438110037872256e-17,7.218655654165503e-16
AT3G19010,2-OXOGLUTARATE,NA,13193.391736775944,5.164336762753263,0.6372950522947317,1.9013342428828718e-17,7.430204899985213e-16
AT1G59620,CW9,Encodes CW9.,212.3791537025918,2.4048919557896857,0.2922026497752823,2.129317013878754e-17,8.305896293331447e-16
AT4G35110,PEARLI,NA,2026.596572301169,4.293502573751951,0.5291557153077732,2.1847201114743217e-17,8.506429421239508e-16
AT1G30620,HSR8,"encodes a type-II membrane protein that catalyzes 4-epimerization of UDP-D-Xylose to UDP-L-Arabinose in vitro, the nucleotide sugar used by glycosyltransferases in the arabinosylation of cell wall polysaccharides and wall-resident proteoglycans.",1143.689043772992,4.042282609265107,0.4989118139045955,2.3321926393024088e-17,9.064058180996844e-16
AT5G01830,SAUR21,NA,3386.8499008961276,3.618954926905418,0.4447250054684595,2.625462441001551e-17,1.0185263946894541e-15
AT3G61640,AGP20,NA,1323.5898067074288,2.2387290033637908,0.27347232966715534,2.6501786772784757e-17,1.0262455539759452e-15
AT5G25260,flot2,NA,2975.7984274045443,5.003597512375978,0.6214459585200938,2.6982078263806882e-17,1.0429479180808691e-15
AT2G43120,PRN2,NA,1035.4348592121537,2.6059218062367133,0.3191206620253979,2.808765960570879e-17,1.0817823614093286e-15
AT4G23060,IQD22,NA,885.0555651646724,2.1201012234057353,0.2581934514867615,2.8088348476822176e-17,1.0817823614093286e-15
AT5G22530,NA,NA,290.1966926351397,7.832867619132512,0.9618400362165538,2.930590163255687e-17,1.1266373519317622e-15
AT5G17680,NA,NA,234.6474749785673,3.4318597355614644,0.42250817734041585,3.056943241046692e-17,1.1730950837443685e-15
AT1G51270,NA,NA,382.83558386967974,2.1017831811669168,0.2565555539960369,3.4649473735101446e-17,1.3272742654859545e-15
AT1G78860,GAL2,"curculin-like (mannose-binding) lectin family protein, low similarity to Ser/Thr protein kinase (Zea mays) GI:2598067; contains Pfam profile PF01453: Lectin (probable mannose binding) but not the protein kinase domain of the Z. mays protein",638.0315513530131,4.306151432359752,0.5355606427709443,3.873672473027506e-17,1.4811755176039466e-15
AT1G14280,PKS2,"Encodes phytochrome kinase substrate 2.  PKS proteins are critical for hypocotyl phototropism. Forms a complex with Phot1, Phot2 and NPH3.",662.3082216843167,-2.7770457909276822,0.3398139540015743,4.044118333121719e-17,1.5435776390470674e-15
AT5G04310,NA,NA,770.0529932779029,2.4301993939722126,0.29872379955525435,4.0995601844152405e-17,1.5619397640013559e-15
AT3G03855,NA,NA,574.7795911387133,3.0054282368956255,0.3713840498348232,4.110740461266079e-17,1.5634026847150885e-15
AT3G50750,BEH1,NA,481.8381915221574,-2.8697771650165382,0.35143171165900666,4.2497188453210055e-17,1.613378109940228e-15
AT4G11330,ATMPK5,MAP kinase,2833.1668965317635,3.0360296205775983,0.375676820778831,4.30078036675395e-17,1.6298580115858654e-15
AT5G44820,NA,NA,391.5415229813574,4.0926842297796915,0.5094272149577702,4.336482981855033e-17,1.6404691749120514e-15
AT3G63010,ATGID1B,"Encodes a gibberellin (GA) receptor ortholog of the rice GA receptor gene (OsGID1). Has GA-binding activity, showing higher affinity to GA4. Interacts with DELLA proteins in vivo in the presence of GA4.",1467.790447559476,2.306704536014732,0.2833761040062419,4.4524527567293094e-17,1.681353525050015e-15
AT3G07040,RPM1,Contains an N-terminal tripartite nucleotide binding site and a C-terminal tandem array of leucine-rich repeats. Confers resistance to Pseudomonas syringae strains that carry the avirulence genes avrB and avrRpm1.,1235.5953624666722,2.9501148912708928,0.36535806334212295,4.855813322891736e-17,1.8304267637335965e-15
AT3G59700,ATHLECRK,member of Receptor kinase-like protein family,1509.14055520048,3.7601927821918264,0.4679026505367527,4.953613570328866e-17,1.8639940251036072e-15
AT3G29400,ATEXO70E1,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",1875.63018322212,3.252261855212726,0.4038719019688979,4.9659173562316725e-17,1.8653281808293155e-15
AT3G26910,NA,NA,6343.059644925643,3.669842041279212,0.4564508250973476,5.4673508856573604e-17,2.0500640697663813e-15
AT3G11402,NA,NA,281.01421119550406,2.566954498983138,0.31714613305853334,5.5005742818253337e-17,2.058896855084639e-15
AT4G04540,CRK39,Encodes a cysteine-rich receptor-like protein kinase.,534.0221345879266,13.434009186715087,3.222774028004633,5.739104881845512e-17,2.144411504799048e-15
AT1G51890,NA,NA,3653.1369646187786,4.596079239699417,0.576932052141861,6.00570795805747e-17,2.2400975147234328e-15
AT3G04220,NA,NA,114.66816098348008,4.360936266427261,0.5426316830441665,6.13807268987102e-17,2.2854662963089687e-15
AT3G57760,ZRK6,NA,245.21507953479275,3.1534131979068714,0.3929621001395626,6.964043949904335e-17,2.588485306196554e-15
AT2G41835,NA,NA,794.5789769715051,3.3417881792875717,0.4187315618208132,8.558297733788975e-17,3.1755161173212125e-15
AT1G04360,ATL1,NA,437.03119757912776,2.1479386043018507,0.26607055521446743,8.979001514299765e-17,3.3258221608966336e-15
AT2G23680,NA,NA,715.6228370099218,5.464744584918864,0.6933374566657032,1.0182447356925331e-16,3.7650306216631194e-15
AT5G19190,NA,NA,1636.7738974369656,-2.160468297629228,0.26683506442014177,1.0323488988859138e-16,3.810566178244747e-15
AT3G26020,PP2AB'ETA,Encodes protein phosphatase 2A (PP2A) B'eta subunit.  Targeted to nucleus and cytosol.,1730.8962188893363,2.5166995813582487,0.31406548416208535,1.0403084064633375e-16,3.833302498418021e-15
AT4G23180,CRK10,Encodes a receptor-like protein kinase. Naming convention from Chen et al 2003 (PMID 14756307),5562.765346125092,4.12775610551294,0.5218520644169075,1.0923656873086416e-16,4.018170018704568e-15
AT5G09790,ATXR5,"Encodes a SET-domain protein, a H3K27 monomethyltransferases required for chromatin structure and gene silencing. Regulates heterochromatic DNA replication. Contains a PCNA-binding domain.  ATXR5 accumulates preferentially during the late G1 or S phase, suggesting that it plays a role in cell-cycle regulation or progression. A plant line expressing an RNAi construct directed against  this gene has reduced agrobacterium-mediated tumor formation.",288.31756115769167,2.485820066389287,0.31008528199916935,1.0982612115588411e-16,4.032890910996586e-15
AT1G61420,NA,NA,385.8648235886316,4.182984522723044,0.5284087214790473,1.1206932563209863e-16,4.1081798576806145e-15
AT2G15042,NA,NA,63.87742380825699,4.454394017966415,0.5523000658894934,1.1381906538454251e-16,4.165151983780045e-15
AT4G00970,CRK41,Encodes a cysteine-rich receptor-like protein kinase.,1305.2412362809357,3.4060536632408205,0.42920345202352767,1.145836986128801e-16,4.185941017250636e-15
AT3G53810,LecRK-IV.2,NA,1027.8934698038868,2.782891422389194,0.34933503199707217,1.2796024045542303e-16,4.666604796608904e-15
AT5G26920,CBP60G,Encodes a calmodulin-binding protein CBP60g (calmodulin binding protein 60-like.g).  The calmodulin-binding domain is located near the N-terminus; calmodulin binding is dependent on Ca(2+). Inducible by both bacterial pathogen and MAMP (microbe-associated molecular pattern) treatments. Bacterial growth is enhanced in cbp60g mutants.  cbp60g mutants also show defects in salicylic acid (SA) accumulation and SA signaling.,4606.891654471937,5.272729589104816,0.6729050380345273,1.4073150511293108e-16,5.123589052812318e-15
AT2G32190,AthCYSTM4,NA,670.5362220096301,4.228419965488232,0.5376277362016693,1.5523497149669394e-16,5.641970005011241e-15
AT3G09010,NA,NA,265.3835473479101,4.053028395623476,0.5175647661718631,2.0738019808784474e-16,7.524332979343982e-15
AT3G12740,ALIS1,"Physically interacts with ALA3, and is required for the phospholipid translocase activity of ALA3.",7257.755260187632,2.6243445695157908,0.33107639894904534,2.0908598233487223e-16,7.573321856748485e-15
AT5G17350,NA,NA,596.491460259518,6.059339262998246,0.7797713428613069,2.1674203586472046e-16,7.837303700928381e-15
AT5G64890,PEP2,NA,521.6871752419055,9.37372258302168,1.1704413349805656,2.2189100299135736e-16,8.009889121542251e-15
AT5G67350,NA,NA,611.7472916156642,3.622560508935013,0.46301642093952766,2.690490046453684e-16,9.69577952781228e-15
AT5G67250,SKIP2,"Encodes an SKP1 interacting partner (SKIP2).Encodes an F-box protein. Based on genetic analysis appears to be functionally redundant with VFB1,2, and 3. When expression of all 4 genes is reduced plants show defects in growth and reduced expression of auxin response genes.",2162.656268140054,1.9659580033630517,0.24727510763634483,2.716905076649181e-16,9.774433162580112e-15
